Format Version,1.23,Take Name,Team4Aug1Flight3,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 01.01.09.403 PM,Total Frames in Take,36667,Total Exported Frames,36667,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
19949,55.413889,-0.012280,-0.013142,-0.032373,0.999314,-3.780993,2.444768,-2.947845
19950,55.416667,-0.023453,-0.014179,-0.027691,0.999241,-3.781096,2.446189,-2.947510
19951,55.419444,-0.026261,-0.014008,-0.026081,0.999217,-3.780879,2.446071,-2.946692
19952,55.422222,-0.027636,-0.016452,-0.037433,0.998782,-3.780372,2.445563,-2.945591
19953,55.425000,-0.007681,-0.013738,-0.042989,0.998952,-3.779731,2.443534,-2.943894
19954,55.427778,-0.013134,-0.013084,-0.037272,0.999133,-3.779556,2.444783,-2.943381
19955,55.430556,-0.018775,-0.013364,-0.032830,0.999195,-3.779273,2.445157,-2.942616
19956,55.433333,-0.020235,-0.013730,-0.033899,0.999126,-3.779041,2.445452,-2.942025
19957,55.436111,-0.021515,-0.014064,-0.037193,0.998977,-3.778296,2.444266,-2.940929
19958,55.438889,-0.016291,-0.012043,-0.033139,0.999245,-3.778156,2.445396,-2.940051
19959,55.441667,-0.009832,-0.012688,-0.034189,0.999287,-3.777925,2.445032,-2.938962
19960,55.444444,-0.009459,-0.012256,-0.030586,0.999412,-3.777638,2.445054,-2.938250
19961,55.447222,-0.010519,-0.012489,-0.030991,0.999386,-3.777266,2.445081,-2.937502
19962,55.450000,-0.013761,-0.014716,-0.040889,0.998961,-3.776824,2.444040,-2.936294
19963,55.452778,-0.024747,-0.015401,-0.036490,0.998909,-3.776791,2.446136,-2.935532
19964,55.455556,-0.025216,-0.015766,-0.034004,0.998979,-3.776572,2.446026,-2.934751
19965,55.458333,-0.020503,-0.015271,-0.030791,0.999199,-3.776063,2.445081,-2.934361
19966,55.461111,-0.016148,-0.015400,-0.033019,0.999206,-3.775679,2.444638,-2.933321
19967,55.463889,-0.022444,-0.013842,-0.018756,0.999476,-3.775566,2.444539,-2.932557
19968,55.466667,-0.022857,-0.013197,-0.020947,0.999432,-3.775368,2.444976,-2.931670
19969,55.469444,-0.022162,-0.013352,-0.020801,0.999449,-3.775095,2.445246,-2.931048
19970,55.472222,-0.020928,-0.014194,-0.020214,0.999476,-3.774693,2.445706,-2.930258
19971,55.475000,-0.023685,-0.015861,-0.026883,0.999232,-3.773956,2.445023,-2.929128
19972,55.477778,-0.035115,-0.017327,-0.022547,0.998979,-3.773952,2.445374,-2.928061
19973,55.480556,-0.035756,-0.017681,-0.022342,0.998954,-3.773542,2.445303,-2.927311
19974,55.483333,-0.015533,-0.012582,-0.044822,0.998795,-3.773429,2.446915,-2.926062
19975,55.486111,-0.020249,-0.015037,-0.027574,0.999302,-3.772940,2.446228,-2.925980
19976,55.488889,-0.014450,-0.012724,-0.040968,0.998975,-3.772743,2.447085,-2.924337
19977,55.491667,-0.034260,-0.015232,-0.007191,0.999271,-3.772307,2.445769,-2.923811
19978,55.494444,-0.034204,-0.015329,-0.007556,0.999269,-3.772110,2.445901,-2.923207
19979,55.497222,-0.033845,-0.015217,-0.008225,0.999277,-3.771901,2.446129,-2.922572
19980,55.500000,-0.029285,-0.017017,-0.021080,0.999204,-3.771321,2.446409,-2.921814
19981,55.502778,-0.033003,-0.017304,-0.018494,0.999134,-3.770705,2.445663,-2.920910
19982,55.505556,-0.037684,-0.017266,-0.010332,0.999087,-3.769952,2.444557,-2.920025
19983,55.508333,-0.038725,-0.017014,-0.006358,0.999085,-3.769664,2.444623,-2.919001
19984,55.511111,-0.027519,-0.015546,-0.017812,0.999342,-3.769450,2.445025,-2.918391
19985,55.513889,-0.027513,-0.016453,-0.021435,0.999256,-3.769146,2.445783,-2.917554
19986,55.516667,-0.026712,-0.015519,-0.018055,0.999360,-3.768499,2.444709,-2.916430
19987,55.519444,-0.036337,-0.017707,0.006916,0.999159,-3.769206,2.444335,-2.915831
19988,55.522222,-0.036168,-0.017763,0.006388,0.999167,-3.768946,2.444538,-2.915251
19989,55.525000,-0.033529,-0.017775,0.001870,0.999278,-3.768812,2.445403,-2.914800
19990,55.527778,-0.033495,-0.018478,-0.013871,0.999172,-3.767485,2.446061,-2.913609
19991,55.530556,-0.036593,-0.022380,-0.015566,0.998958,-3.767758,2.445641,-2.913212
19992,55.533333,-0.034156,-0.021487,-0.018249,0.999019,-3.767470,2.446085,-2.912463
19993,55.536111,-0.836235,-0.021818,-0.547120,-0.029903,-3.768214,2.451038,-2.911688
19994,55.538889,-0.026878,-0.017724,-0.013550,0.999390,-3.766378,2.444561,-2.909986
19995,55.541667,-0.835984,-0.024486,-0.547379,-0.030113,-3.767359,2.450697,-2.910160
19996,55.544444,0.029347,0.016617,0.006979,-0.999407,-3.764819,2.444448,-2.908035
19997,55.547222,0.836399,0.044308,0.545623,0.027739,-3.767483,2.452008,-2.908325
19998,55.550000,-0.035851,-0.018749,0.006903,0.999157,-3.765856,2.445640,-2.907282
19999,55.552778,-0.835237,-0.044681,-0.547431,-0.026489,-3.767182,2.451971,-2.907682
20000,55.555556,-0.039053,-0.022086,-0.006574,0.998971,-3.764722,2.445574,-2.905929
20001,55.558333,-0.043799,-0.019419,-0.006150,0.998833,-3.763331,2.444764,-2.904471
20002,55.561111,-0.040216,-0.018422,-0.012221,0.998946,-3.763232,2.446176,-2.903565
20003,55.563889,-0.025855,-0.015845,-0.017127,0.999393,-3.762580,2.445558,-2.902530
20004,55.566667,-0.029105,-0.016959,-0.016710,0.999293,-3.762301,2.445776,-2.901854
20005,55.569444,-0.030487,-0.017488,-0.010726,0.999325,-3.761906,2.445550,-2.900977
20006,55.572222,-0.030825,-0.014801,0.001052,0.999415,-3.761768,2.445406,-2.900116
20007,55.575000,-0.038916,-0.019360,-0.006673,0.999033,-3.761374,2.445662,-2.899138
20008,55.577778,-0.035636,-0.017936,-0.011000,0.999143,-3.761259,2.446773,-2.898721
20009,55.580556,-0.037019,-0.015918,0.001061,0.999187,-3.761328,2.447319,-2.898352
20010,55.583333,-0.039609,-0.016473,0.002961,0.999075,-3.760950,2.447207,-2.897581
20011,55.586111,-0.041578,-0.018899,-0.006851,0.998933,-3.760017,2.445806,-2.896257
20012,55.588889,-0.042230,-0.019171,-0.002625,0.998921,-3.759803,2.445957,-2.895560
20013,55.591667,-0.041518,-0.019718,-0.003915,0.998936,-3.759495,2.446167,-2.894988
20014,55.594444,-0.027590,-0.016564,-0.015638,0.999360,-3.759271,2.446539,-2.893771
20015,55.597222,-0.029497,-0.017479,-0.017352,0.999261,-3.758928,2.446790,-2.893162
20016,55.600000,-0.035746,-0.017098,-0.010065,0.999164,-3.758338,2.445806,-2.891975
20017,55.602778,-0.030410,-0.017378,-0.015051,0.999273,-3.757941,2.445784,-2.891184
20018,55.605556,-0.030467,-0.017409,-0.009982,0.999334,-3.757663,2.446014,-2.890478
20019,55.608333,-0.029080,-0.018237,-0.013052,0.999326,-3.757317,2.446297,-2.889826
20020,55.611111,-0.030069,-0.018736,-0.014154,0.999272,-3.756906,2.446229,-2.889110
20021,55.613889,-0.032633,-0.017457,-0.019662,0.999122,-3.756569,2.446457,-2.887940
20022,55.616667,-0.029782,-0.016129,-0.015111,0.999312,-3.755880,2.445750,-2.886977
20023,55.619444,-0.030303,-0.016211,-0.013219,0.999322,-3.755578,2.445693,-2.886339
20024,55.622222,-0.031827,-0.016462,-0.010846,0.999299,-3.755293,2.445985,-2.885772
20025,55.625000,-0.031530,-0.017363,-0.009922,0.999303,-3.754894,2.445984,-2.885063
20026,55.627778,-0.031506,-0.017260,-0.003278,0.999349,-3.754976,2.446533,-2.884177
20027,55.630556,-0.028913,-0.015930,-0.015272,0.999338,-3.754317,2.445683,-2.883083
20028,55.633333,-0.040603,-0.018240,-0.007882,0.998978,-3.754415,2.446790,-2.882650
20029,55.636111,-0.041806,-0.018833,-0.007582,0.998920,-3.754084,2.446853,-2.882013
20030,55.638889,-0.044417,-0.018791,0.003832,0.998829,-3.753945,2.447071,-2.881945
20031,55.641667,-0.050327,-0.018429,0.009280,0.998520,-3.753220,2.445422,-2.880227
20032,55.644444,-0.039125,-0.019209,-0.006372,0.999029,-3.752827,2.447141,-2.879897
20033,55.647222,-0.037420,-0.019125,-0.011000,0.999056,-3.752443,2.446913,-2.878529
20034,55.650000,-0.036498,-0.018865,-0.011135,0.999094,-3.752216,2.446899,-2.878107
20035,55.652778,-0.029021,-0.017260,-0.007909,0.999399,-3.751361,2.445436,-2.877356
20036,55.655556,-0.030877,-0.018270,-0.009960,0.999307,-3.751539,2.446429,-2.876479
20037,55.658333,-0.030314,-0.017401,-0.003430,0.999383,-3.751182,2.446619,-2.875760
20038,55.661111,-0.043174,-0.015117,0.004075,0.998945,-3.750593,2.447439,-2.874871
20039,55.663889,-0.030750,-0.015888,-0.001619,0.999400,-3.750540,2.446442,-2.874460
20040,55.666667,-0.043326,-0.018062,0.001837,0.998896,-3.750685,2.447579,-2.874093
20041,55.669444,-0.039676,-0.017356,0.000055,0.999062,-3.750195,2.447134,-2.873299
20042,55.672222,-0.040526,-0.019354,-0.002332,0.998988,-3.749738,2.446430,-2.872247
20043,55.675000,-0.042440,-0.019505,-0.000442,0.998909,-3.749149,2.445549,-2.871548
20044,55.677778,-0.039361,-0.018374,-0.002362,0.999053,-3.748897,2.445700,-2.871359
20045,55.680556,-0.041201,-0.019155,-0.002225,0.998965,-3.748478,2.445750,-2.870310
20046,55.683333,-0.028787,-0.017621,-0.010485,0.999375,-3.748148,2.446025,-2.869236
20047,55.686111,-0.031150,-0.018379,-0.009263,0.999303,-3.747770,2.446192,-2.868489
20048,55.688889,-0.032503,-0.018418,0.002017,0.999300,-3.747547,2.446558,-2.867701
20049,55.691667,-0.031731,-0.015183,0.005806,0.999364,-3.747987,2.447553,-2.867488
20050,55.694444,-0.037650,-0.018279,0.005385,0.999109,-3.747345,2.446859,-2.866528
20051,55.697222,-0.036550,-0.017151,0.006433,0.999164,-3.747152,2.447009,-2.866161
20052,55.700000,-0.045288,-0.018653,0.009864,0.998751,-3.746486,2.445111,-2.864868
20053,55.702778,-0.037042,-0.019391,-0.001538,0.999124,-3.746189,2.446619,-2.864492
20054,55.705556,-0.041346,-0.018891,0.003170,0.998961,-3.745857,2.446155,-2.863634
20055,55.708333,-0.033754,-0.018929,-0.001857,0.999249,-3.745148,2.444969,-2.862510
20056,55.711111,-0.038649,-0.019540,-0.000743,0.999062,-3.745365,2.446416,-2.862263
20057,55.713889,-0.031263,-0.018337,-0.003954,0.999335,-3.744793,2.445642,-2.861340
20058,55.716667,-0.030615,-0.018629,-0.003829,0.999350,-3.744484,2.445360,-2.860704
20059,55.719444,-0.034416,-0.017871,-0.000531,0.999248,-3.744256,2.444689,-2.859950
20060,55.722222,-0.031584,-0.018053,0.006696,0.999316,-3.744001,2.445559,-2.859032
20061,55.725000,-0.042870,-0.018371,0.008864,0.998873,-3.744107,2.446352,-2.858599
20062,55.727778,-0.042379,-0.019359,0.009455,0.998869,-3.743935,2.446275,-2.858222
20063,55.730556,-0.037641,-0.018047,0.005745,0.999112,-3.744041,2.446896,-2.857676
20064,55.733333,-0.036574,-0.021945,-0.005205,0.999076,-3.743035,2.446059,-2.856486
20065,55.736111,-0.039750,-0.023001,-0.003324,0.998939,-3.742596,2.445496,-2.855837
20066,55.738889,-0.039012,-0.022450,-0.004252,0.998977,-3.742400,2.445624,-2.855124
20067,55.741667,-0.039445,-0.020492,-0.003922,0.999004,-3.742361,2.445550,-2.854806
20068,55.744444,-0.033913,-0.021450,-0.017360,0.999044,-3.741561,2.444242,-2.853428
20069,55.747222,-0.025978,-0.022020,-0.029073,0.998997,-3.741333,2.442708,-2.852396
20070,55.750000,-0.021893,-0.021933,-0.020331,0.999313,-3.741003,2.443099,-2.851625
20071,55.752778,-0.009533,-0.017188,0.008014,0.999775,-3.741332,2.446373,-2.851587
20072,55.755556,-0.031064,-0.020636,-0.021471,0.999074,-3.740204,2.441898,-2.850844
20073,55.758333,-0.029416,-0.019552,-0.011682,0.999308,-3.740040,2.443098,-2.850083
20074,55.761111,-0.025943,-0.014053,0.004384,0.999555,-3.741063,2.444992,-2.850045
20075,55.763889,-0.026798,-0.014040,0.002850,0.999538,-3.740875,2.445282,-2.849477
20076,55.766667,-0.029156,-0.018178,0.009324,0.999366,-3.739878,2.445677,-2.848380
20077,55.769444,-0.031862,-0.020142,-0.042607,0.998381,-3.739516,2.438662,-2.848365
20078,55.772222,-0.018141,-0.020562,-0.024058,0.999335,-3.739451,2.441530,-2.847264
20079,55.775000,-0.018202,-0.020796,-0.023586,0.999340,-3.739139,2.441757,-2.846539
20080,55.777778,-0.017181,-0.020568,-0.023165,0.999372,-3.738948,2.441644,-2.846188
20081,55.780556,-0.031618,-0.020903,-0.011526,0.999215,-3.738103,2.443180,-2.845010
20082,55.783333,-0.029235,-0.020204,-0.007576,0.999340,-3.738064,2.443555,-2.844306
20083,55.786111,-0.034568,-0.022048,-0.011698,0.999091,-3.737775,2.443225,-2.843308
20084,55.788889,-0.034662,-0.022318,-0.009196,0.999108,-3.737302,2.442949,-2.842519
20085,55.791667,-0.037791,-0.023601,-0.000688,0.999007,-3.737486,2.444526,-2.841698
20086,55.794444,-0.034193,-0.022693,0.000791,0.999157,-3.737576,2.445224,-2.841272
20087,55.797222,-0.034792,-0.020173,0.009177,0.999149,-3.737595,2.445749,-2.841171
20088,55.800000,-0.032037,-0.020060,0.009607,0.999239,-3.737141,2.445283,-2.840727
20089,55.802778,-0.032177,-0.021880,-0.001142,0.999242,-3.736719,2.444435,-2.839932
20090,55.805556,-0.036906,-0.022434,-0.002967,0.999062,-3.736618,2.444041,-2.839336
20091,55.808333,-0.037299,-0.022048,-0.004801,0.999049,-3.736476,2.444064,-2.838832
20092,55.811111,-0.030060,-0.022086,-0.013529,0.999213,-3.735868,2.443048,-2.837676
20093,55.813889,-0.030280,-0.024584,-0.031460,0.998744,-3.735479,2.440979,-2.836647
20094,55.816667,-0.029986,-0.024562,-0.029606,0.998810,-3.735317,2.441054,-2.836140
20095,55.819444,-0.019620,-0.018424,0.008408,0.999602,-3.735893,2.445632,-2.836457
20096,55.822222,-0.031333,-0.020344,0.009105,0.999261,-3.735386,2.444090,-2.835595
20097,55.825000,-0.037576,-0.021127,0.011988,0.998999,-3.735313,2.444385,-2.834847
20098,55.827778,-0.037792,-0.021802,0.012863,0.998965,-3.735088,2.444341,-2.834209
20099,55.830556,-0.039503,-0.021933,0.010516,0.998923,-3.735025,2.444502,-2.833736
20100,55.833333,-0.029174,-0.019594,0.010845,0.999324,-3.735118,2.445566,-2.833593
20101,55.836111,-0.035419,-0.021160,0.011700,0.999080,-3.734704,2.444606,-2.832647
20102,55.838889,-0.036489,-0.023462,-0.002273,0.999056,-3.734311,2.443524,-2.831907
20103,55.841667,-0.036643,-0.020238,0.006545,0.999102,-3.734247,2.443787,-2.831795
20104,55.844444,-0.035177,-0.023141,-0.019012,0.998932,-3.733244,2.440243,-2.830245
20105,55.847222,-0.030800,-0.022272,-0.012885,0.999194,-3.733316,2.441140,-2.829668
20106,55.850000,-0.027009,-0.021616,-0.021046,0.999180,-3.733233,2.440763,-2.829073
20107,55.852778,-0.023863,-0.022791,-0.026945,0.999092,-3.733170,2.440027,-2.828360
20108,55.855556,-0.008036,-0.018034,0.005870,0.999788,-3.733801,2.444419,-2.828090
20109,55.858333,-0.008774,-0.017750,0.006425,0.999783,-3.733613,2.444383,-2.827421
20110,55.861111,-0.030299,-0.018628,0.014540,0.999262,-3.733546,2.444769,-2.827345
20111,55.863889,-0.031544,-0.018586,0.015046,0.999216,-3.733344,2.444777,-2.826688
20112,55.866667,-0.032061,-0.014306,0.012655,0.999303,-3.734225,2.443800,-2.827052
20113,55.869444,-0.035208,-0.021429,0.005715,0.999134,-3.732804,2.443266,-2.825861
20114,55.872222,-0.037164,-0.021708,0.003606,0.999067,-3.732665,2.442923,-2.825387
20115,55.875000,-0.023102,-0.023897,-0.022549,0.999193,-3.731933,2.439901,-2.823572
20116,55.877778,-0.021455,-0.023279,-0.021162,0.999275,-3.731854,2.440049,-2.823013
20117,55.880556,-0.015322,-0.017647,0.002286,0.999724,-3.732438,2.442596,-2.822933
20118,55.883333,-0.035778,-0.019133,0.007732,0.999147,-3.732517,2.443404,-2.823129
20119,55.886111,-0.026841,-0.019165,-0.000198,0.999456,-3.731907,2.442438,-2.821952
20120,55.888889,-0.027223,-0.019262,-0.000427,0.999444,-3.731785,2.442378,-2.821520
20121,55.891667,-0.025455,-0.019670,0.000039,0.999483,-3.731547,2.442412,-2.821140
20122,55.894444,-0.018058,-0.019486,0.013813,0.999552,-3.731683,2.443813,-2.820417
20123,55.897222,-0.017769,-0.019271,0.013764,0.999562,-3.731574,2.443715,-2.819996
20124,55.900000,-0.024670,-0.017110,0.014178,0.999449,-3.731954,2.444377,-2.819603
20125,55.902778,-0.027635,-0.017207,0.014521,0.999365,-3.731933,2.444150,-2.818908
20126,55.905556,-0.028144,-0.017179,0.014504,0.999351,-3.731751,2.444248,-2.818480
20127,55.908333,-0.027960,-0.017253,0.013965,0.999363,-3.731783,2.444189,-2.818416
20128,55.911111,-0.034734,-0.021723,0.003060,0.999156,-3.730980,2.442544,-2.817430
20129,55.913889,-0.034664,-0.022016,0.002465,0.999154,-3.730775,2.442057,-2.816817
20130,55.916667,-0.034712,-0.022003,0.002959,0.999151,-3.730688,2.442034,-2.816362
20131,55.919444,-0.033999,-0.021654,0.004410,0.999178,-3.730560,2.441902,-2.815874
20132,55.922222,-0.014570,-0.020365,-0.000381,0.999686,-3.730349,2.440631,-2.814485
20133,55.925000,-0.010002,-0.020578,-0.001209,0.999738,-3.730422,2.441368,-2.813794
20134,55.927778,-0.009975,-0.020646,-0.001653,0.999736,-3.730344,2.441316,-2.813377
20135,55.930556,-0.011136,-0.020739,-0.003424,0.999717,-3.730331,2.441584,-2.812909
20136,55.933333,-0.008401,-0.020011,0.006731,0.999742,-3.730698,2.442913,-2.812270
20137,55.936111,-0.014157,-0.021410,-0.003386,0.999665,-3.729909,2.441109,-2.811626
20138,55.938889,-0.023762,-0.020797,-0.000255,0.999501,-3.729761,2.441542,-2.811582
20139,55.941667,-0.023923,-0.020837,-0.000220,0.999497,-3.729668,2.441422,-2.811145
20140,55.944444,-0.029255,-0.020154,0.008847,0.999330,-3.729791,2.440769,-2.809897
20141,55.947222,-0.035471,-0.022751,0.003239,0.999107,-3.729766,2.440908,-2.810219
20142,55.950000,-0.030882,-0.022520,0.004321,0.999260,-3.729921,2.441834,-2.809701
20143,55.952778,-0.026779,-0.022255,0.001381,0.999393,-3.729841,2.441885,-2.809132
20144,55.955556,-0.031078,-0.023362,0.000785,0.999244,-3.729524,2.441732,-2.808217
20145,55.958333,-0.031410,-0.022500,0.001076,0.999253,-3.729504,2.441632,-2.807582
20146,55.961111,-0.031725,-0.022329,0.000733,0.999247,-3.729483,2.441551,-2.807132
20147,55.963889,-0.031318,-0.021771,0.001764,0.999271,-3.729382,2.441620,-2.806617
20148,55.966667,-0.032049,-0.022135,0.002005,0.999239,-3.729472,2.441185,-2.806382
20149,55.969444,-0.015757,-0.021048,-0.003938,0.999647,-3.729190,2.440118,-2.805245
20150,55.972222,-0.015940,-0.021173,-0.003800,0.999642,-3.729172,2.440061,-2.804857
20151,55.975000,-0.015649,-0.021622,-0.004410,0.999634,-3.729034,2.439924,-2.804354
20152,55.977778,-0.011262,-0.021851,-0.004079,0.999690,-3.729089,2.440611,-2.803671
20153,55.980556,-0.022323,-0.020986,0.006521,0.999509,-3.729205,2.440343,-2.803150
20154,55.983333,-0.009879,-0.021022,-0.002050,0.999728,-3.728999,2.440130,-2.802670
20155,55.986111,-0.024783,-0.020728,0.005817,0.999461,-3.728948,2.440323,-2.802295
20156,55.988889,-0.014556,-0.021993,-0.006434,0.999631,-3.728924,2.439283,-2.801400
20157,55.991667,-0.014322,-0.022128,-0.006722,0.999630,-3.728924,2.439236,-2.801012
20158,55.994444,-0.030609,-0.023516,-0.002120,0.999253,-3.729044,2.439949,-2.801105
20159,55.997222,-0.016195,-0.022517,-0.005562,0.999600,-3.728815,2.439203,-2.800055
20160,56.000000,-0.016383,-0.022848,-0.004745,0.999594,-3.728776,2.439136,-2.799569
20161,56.002778,-0.028832,-0.022698,0.005093,0.999314,-3.728885,2.439267,-2.799625
20162,56.005556,-0.025094,-0.022421,0.003483,0.999428,-3.728938,2.439783,-2.798972
20163,56.008333,-0.015915,-0.020205,0.002225,0.999667,-3.728820,2.439020,-2.798037
20164,56.011111,-0.015304,-0.019853,0.002826,0.999682,-3.728810,2.438509,-2.797438
20165,56.013889,-0.017308,-0.020787,-0.002363,0.999631,-3.728825,2.439230,-2.797277
20166,56.016667,-0.011908,-0.018755,0.001576,0.999752,-3.729267,2.440485,-2.796889
20167,56.019444,-0.023683,-0.019497,0.006294,0.999510,-3.729499,2.440946,-2.796461
20168,56.022222,-0.022752,-0.019380,0.005479,0.999538,-3.729567,2.440831,-2.796192
20169,56.025000,-0.020132,-0.018148,0.010596,0.999577,-3.729514,2.440120,-2.795558
20170,56.027778,-0.019866,-0.018338,0.010862,0.999575,-3.729525,2.440123,-2.795117
20171,56.030556,-0.019663,-0.018279,0.010649,0.999583,-3.729565,2.440136,-2.794794
20172,56.033333,-0.025924,-0.021391,0.005569,0.999420,-3.729078,2.438905,-2.793921
20173,56.036111,-0.026322,-0.022209,0.003692,0.999400,-3.729060,2.438521,-2.793285
20174,56.038889,-0.025760,-0.022069,0.003828,0.999417,-3.729117,2.438607,-2.792890
20175,56.041667,-0.014038,-0.021255,-0.003312,0.999670,-3.728839,2.438547,-2.792226
20176,56.044444,-0.014328,-0.021352,-0.003057,0.999665,-3.728842,2.438492,-2.791759
20177,56.047222,-0.000158,-0.021550,-0.009907,0.999719,-3.729420,2.438216,-2.792080
20178,56.050000,0.000141,-0.021081,-0.009205,0.999735,-3.729434,2.437959,-2.791529
20179,56.052778,-0.006624,-0.019840,-0.001362,0.999780,-3.729391,2.437559,-2.789671
20180,56.055556,-0.012303,-0.018968,0.014303,0.999642,-3.729528,2.437306,-2.788768
20181,56.058333,-0.007803,-0.017878,0.009312,0.999766,-3.729659,2.438072,-2.788858
20182,56.061111,-0.008170,-0.017958,0.009218,0.999763,-3.729677,2.437984,-2.788519
20183,56.063889,-0.007569,-0.017793,0.008805,0.999774,-3.729716,2.438048,-2.788090
20184,56.066667,-0.020174,-0.019502,0.012489,0.999528,-3.730004,2.438676,-2.787874
20185,56.069444,-0.019231,-0.020008,0.012798,0.999533,-3.730005,2.438706,-2.787373
20186,56.072222,-0.022495,-0.022937,0.006264,0.999464,-3.729635,2.437948,-2.786759
20187,56.075000,-0.021339,-0.021849,0.004973,0.999521,-3.729933,2.438036,-2.786198
20188,56.077778,-0.023332,-0.022296,0.001287,0.999478,-3.729920,2.438590,-2.786145
20189,56.080556,-0.028881,-0.023662,0.000368,0.999303,-3.729669,2.437588,-2.785407
20190,56.083333,-0.011166,-0.022275,-0.005378,0.999675,-3.729513,2.436726,-2.784300
20191,56.086111,-0.013014,-0.022667,-0.005933,0.999641,-3.729647,2.436863,-2.783722
20192,56.088889,-0.030826,-0.024132,-0.001590,0.999232,-3.729890,2.437602,-2.784103
20193,56.091667,-0.030612,-0.023990,-0.001063,0.999243,-3.729943,2.437562,-2.783704
20194,56.094444,-0.002174,-0.021764,0.001737,0.999759,-3.730193,2.438148,-2.782150
20195,56.097222,-0.002349,-0.021037,0.000607,0.999776,-3.730206,2.436764,-2.781583
20196,56.100000,-0.002374,-0.020006,0.005966,0.999779,-3.730418,2.437356,-2.781350
20197,56.102778,-0.001504,-0.017889,0.005391,0.999824,-3.730653,2.437305,-2.781146
20198,56.105556,-0.001346,-0.018496,0.006722,0.999806,-3.730794,2.436815,-2.780409
20199,56.108333,-0.004402,-0.019125,0.001513,0.999806,-3.730783,2.437365,-2.780169
20200,56.111111,-0.002547,-0.018522,-0.000696,0.999825,-3.731032,2.437709,-2.779743
20201,56.113889,-0.027785,-0.024641,-0.007335,0.999283,-3.730613,2.437096,-2.779141
20202,56.116667,-0.027069,-0.024683,-0.007087,0.999304,-3.730690,2.437047,-2.778744
20203,56.119444,-0.023313,-0.023619,-0.003736,0.999442,-3.730799,2.437003,-2.778304
20204,56.122222,-0.024304,-0.023624,-0.002833,0.999421,-3.730880,2.436913,-2.778068
20205,56.125000,-0.021482,-0.022249,0.001786,0.999520,-3.731008,2.436369,-2.777344
20206,56.127778,-0.021365,-0.024104,-0.001089,0.999481,-3.731055,2.436194,-2.776889
20207,56.130556,-0.022971,-0.023718,0.001503,0.999454,-3.731196,2.435830,-2.776264
20208,56.133333,0.000303,-0.021746,-0.004972,0.999751,-3.731102,2.434978,-2.774945
20209,56.136111,0.000619,-0.021858,-0.005454,0.999746,-3.731177,2.434952,-2.774573
20210,56.138889,0.003679,-0.020298,-0.003358,0.999782,-3.731797,2.436897,-2.774510
20211,56.141667,0.002537,-0.020321,-0.002568,0.999787,-3.731819,2.436743,-2.774028
20212,56.144444,-0.007607,-0.021177,0.001197,0.999746,-3.731889,2.436956,-2.773827
20213,56.147222,-0.006707,-0.020612,0.001778,0.999763,-3.731942,2.436748,-2.773378
20214,56.150000,0.000694,-0.018881,0.000690,0.999821,-3.732093,2.436389,-2.772902
20215,56.152778,-0.028121,-0.024606,0.003764,0.999295,-3.731993,2.435794,-2.772241
20216,56.155556,-0.030400,-0.026363,-0.004303,0.999181,-3.731705,2.434715,-2.771604
20217,56.158333,-0.023468,-0.024916,-0.001410,0.999413,-3.732173,2.435614,-2.771009
20218,56.161111,-0.026451,-0.025473,-0.002392,0.999323,-3.732293,2.435464,-2.770678
20219,56.163889,-0.027063,-0.025484,-0.002661,0.999305,-3.732374,2.435383,-2.770300
20220,56.166667,-0.024204,-0.024356,0.002130,0.999408,-3.732503,2.434489,-2.769719
20221,56.169444,-0.024953,-0.024629,0.001746,0.999384,-3.732515,2.434366,-2.769238
20222,56.172222,-0.024023,-0.023524,0.000767,0.999434,-3.732816,2.434572,-2.768467
20223,56.175000,-0.026219,-0.025316,-0.006814,0.999312,-3.732898,2.434827,-2.768154
20224,56.177778,-0.025066,-0.024955,-0.005852,0.999357,-3.732891,2.434286,-2.767154
20225,56.180556,-0.015707,-0.023096,-0.008126,0.999577,-3.732874,2.433719,-2.766752
20226,56.183333,-0.015459,-0.023106,0.000048,0.999614,-3.733110,2.434456,-2.766411
20227,56.186111,-0.017681,-0.024207,0.000423,0.999551,-3.733374,2.434619,-2.766063
20228,56.188889,-0.013498,-0.021580,-0.000196,0.999676,-3.733816,2.434921,-2.765804
20229,56.191667,-0.013248,-0.021752,0.001981,0.999674,-3.733737,2.434579,-2.765224
20230,56.194444,-0.020670,-0.023153,0.005699,0.999502,-3.734074,2.435170,-2.764652
20231,56.197222,-0.019867,-0.023632,0.005448,0.999509,-3.734325,2.434717,-2.764285
20232,56.200000,-0.019854,-0.025787,-0.005438,0.999456,-3.734281,2.433972,-2.763533
20233,56.202778,-0.018685,-0.025020,-0.004157,0.999504,-3.734523,2.433616,-2.762881
20234,56.205556,-0.007455,-0.024030,-0.011458,0.999618,-3.734382,2.432601,-2.762111
20235,56.208333,-0.007344,-0.024160,-0.011743,0.999612,-3.734529,2.432557,-2.761739
20236,56.211111,-0.012046,-0.023936,-0.009929,0.999592,-3.734617,2.433011,-2.761586
20237,56.213889,-0.001984,-0.023736,-0.015805,0.999591,-3.735060,2.431965,-2.762020
20238,56.216667,-0.020900,-0.025201,-0.004935,0.999452,-3.735174,2.433971,-2.760856
