Format Version,1.23,Take Name,Team4Aug1Flight4,Take Notes,,Capture Frame Rate,360.000000,Export Frame Rate,360.000000,Capture Start Time,2025-08-01 01.04.35.176 PM,Total Frames in Take,14482,Total Exported Frames,14482,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
7637,21.213889,0.024750,-0.067065,-0.003845,-0.997434,-3.521666,1.724428,2.360630
7638,21.216667,0.024854,-0.066757,0.002125,-0.997458,-3.521514,1.723814,2.360934
7639,21.219444,0.026617,-0.066350,0.000685,-0.997441,-3.521363,1.723929,2.361380
7640,21.222222,0.025171,-0.066602,0.001386,-0.997461,-3.521355,1.723656,2.361532
7641,21.225000,0.027427,-0.067308,-0.007391,-0.997328,-3.521081,1.723790,2.361602
7642,21.227778,0.026288,-0.067239,-0.006276,-0.997371,-3.520984,1.723692,2.361945
7643,21.230556,0.025671,-0.066051,-0.002574,-0.997483,-3.520838,1.723443,2.362489
7644,21.233333,0.025700,-0.065965,-0.002093,-0.997489,-3.520763,1.723354,2.362735
7645,21.236111,0.026506,-0.065730,-0.002646,-0.997482,-3.520673,1.723290,2.362878
7646,21.238889,0.025272,-0.067347,0.000411,-0.997409,-3.520567,1.723353,2.363465
7647,21.241667,0.022883,-0.067015,0.000436,-0.997489,-3.520510,1.723557,2.363854
7648,21.244444,0.022647,-0.067057,0.000618,-0.997492,-3.520402,1.723555,2.364013
7649,21.247222,0.023078,-0.067594,0.000346,-0.997446,-3.520233,1.723492,2.364326
7650,21.250000,0.023331,-0.067085,-0.002213,-0.997472,-3.520170,1.723187,2.364603
7651,21.252778,0.022881,-0.067376,-0.002589,-0.997462,-3.520063,1.723197,2.364759
7652,21.255556,0.023396,-0.066055,0.000416,-0.997542,-3.520053,1.722893,2.365336
7653,21.258333,0.026379,-0.065046,0.000908,-0.997533,-3.519924,1.722474,2.365700
7654,21.261111,0.025905,-0.064916,-0.000860,-0.997554,-3.519919,1.722298,2.365963
7655,21.263889,0.028081,-0.063802,-0.000208,-0.997568,-3.519689,1.722043,2.366328
7656,21.266667,0.027935,-0.063563,-0.000803,-0.997586,-3.519636,1.721890,2.366481
7657,21.269444,0.027893,-0.063323,-0.001085,-0.997603,-3.519492,1.721761,2.366603
7658,21.272222,0.029043,-0.063762,-0.000645,-0.997542,-3.519471,1.721682,2.366833
7659,21.275000,0.027526,-0.063694,0.000182,-0.997590,-3.519446,1.721670,2.367147
7660,21.277778,0.027254,-0.063606,-0.000082,-0.997603,-3.519395,1.721649,2.367393
7661,21.280556,0.021676,-0.065499,-0.005349,-0.997603,-3.519569,1.722390,2.367959
7662,21.283333,0.022406,-0.065292,0.004536,-0.997604,-3.519249,1.721733,2.368294
7663,21.286111,0.028552,-0.067415,0.001876,-0.997315,-3.518870,1.722288,2.368250
7664,21.288889,0.027535,-0.067319,0.002380,-0.997349,-3.518748,1.722540,2.368586
7665,21.291667,0.019829,-0.065919,0.006678,-0.997606,-3.518959,1.722125,2.369257
7666,21.294444,0.018102,-0.066349,-0.001910,-0.997630,-3.519186,1.722781,2.369570
7667,21.297222,0.019071,-0.064591,0.009608,-0.997683,-3.518888,1.721766,2.370032
7668,21.300000,0.018258,-0.064587,0.007029,-0.997720,-3.518834,1.721527,2.370298
7669,21.302778,0.018033,-0.065188,0.009101,-0.997669,-3.518866,1.721726,2.370842
7670,21.305556,0.019659,-0.065079,0.007403,-0.997659,-3.518815,1.721902,2.371252
7671,21.308333,0.022983,-0.064572,0.004561,-0.997638,-3.518694,1.721858,2.371577
7672,21.311111,0.024132,-0.064865,0.005912,-0.997585,-3.518647,1.721347,2.371593
7673,21.313889,0.019838,-0.064488,0.001852,-0.997720,-3.518427,1.721812,2.372051
7674,21.316667,0.027279,-0.063243,0.002294,-0.997623,-3.518161,1.720984,2.371864
7675,21.319444,0.027370,-0.065451,0.005250,-0.997467,-3.518237,1.721909,2.372828
7676,21.322222,0.022848,-0.065454,0.003495,-0.997588,-3.518383,1.721860,2.373226
7677,21.325000,0.023535,-0.064278,-0.000261,-0.997655,-3.518361,1.721372,2.373307
7678,21.327778,0.023383,-0.064291,0.000332,-0.997657,-3.518325,1.721424,2.373551
7679,21.330556,0.023333,-0.064961,-0.000010,-0.997615,-3.518250,1.721575,2.373817
7680,21.333333,0.020423,-0.064501,0.005000,-0.997696,-3.518227,1.721327,2.374332
7681,21.336111,0.023052,-0.063671,0.004251,-0.997696,-3.518192,1.721582,2.374647
7682,21.338889,0.022472,-0.063606,0.003570,-0.997716,-3.518169,1.721519,2.374916
7683,21.341667,0.021772,-0.063360,0.005173,-0.997740,-3.518087,1.721424,2.375258
7684,21.344444,0.023046,-0.063367,0.002930,-0.997720,-3.518059,1.721981,2.375954
7685,21.347222,0.021596,-0.063692,0.001543,-0.997735,-3.518019,1.721709,2.376290
7686,21.350000,0.020631,-0.063576,0.000913,-0.997763,-3.517989,1.721774,2.376588
7687,21.352778,0.012202,-0.066452,0.009485,-0.997670,-3.517821,1.721905,2.377120
7688,21.355556,0.019815,-0.063811,0.000712,-0.997765,-3.517903,1.721783,2.377070
7689,21.358333,0.012535,-0.064685,0.004811,-0.997815,-3.517879,1.721251,2.377282
7690,21.361111,0.018536,-0.063964,0.000491,-0.997780,-3.517797,1.721305,2.377734
7691,21.363889,0.022384,-0.066378,-0.001965,-0.997542,-3.517455,1.721365,2.377172
7692,21.366667,0.021399,-0.064130,0.002341,-0.997709,-3.517795,1.720880,2.378046
7693,21.369444,0.021642,-0.064116,0.001558,-0.997707,-3.517754,1.720829,2.378290
7694,21.372222,0.025227,-0.064410,0.004554,-0.997594,-3.517806,1.720484,2.378670
7695,21.375000,0.026488,-0.064923,0.002791,-0.997535,-3.517748,1.720509,2.379181
7696,21.377778,0.027122,-0.064181,0.002424,-0.997567,-3.517726,1.720206,2.379430
7697,21.380556,0.024329,-0.063586,0.004443,-0.997670,-3.517534,1.720712,2.379823
7698,21.383333,0.022639,-0.064128,0.004369,-0.997675,-3.517429,1.720690,2.380154
7699,21.386111,0.024119,-0.063650,0.004001,-0.997673,-3.517627,1.720509,2.380523
7700,21.388889,0.023059,-0.063522,0.004277,-0.997705,-3.517561,1.720546,2.380754
7701,21.391667,0.022119,-0.063685,0.004204,-0.997716,-3.517522,1.720599,2.381025
7702,21.394444,0.019561,-0.063929,0.004086,-0.997754,-3.517514,1.720844,2.381429
7703,21.397222,0.018721,-0.064729,0.005351,-0.997713,-3.517537,1.720685,2.382006
7704,21.400000,0.017783,-0.064899,0.003781,-0.997726,-3.517535,1.720731,2.382353
7705,21.402778,0.015724,-0.063807,0.001882,-0.997837,-3.517580,1.720406,2.382310
7706,21.405556,0.014271,-0.065295,0.009591,-0.997718,-3.517478,1.720836,2.382962
7707,21.408333,0.017439,-0.063364,0.003035,-0.997834,-3.517545,1.720039,2.382759
7708,21.411111,0.018630,-0.062991,0.003223,-0.997835,-3.517407,1.719941,2.383138
7709,21.413889,0.018000,-0.062803,0.004473,-0.997854,-3.517379,1.720230,2.383743
7710,21.416667,0.018272,-0.062675,0.004532,-0.997856,-3.517366,1.720220,2.384003
7711,21.419444,0.018260,-0.062914,0.004419,-0.997842,-3.517403,1.720100,2.384297
7712,21.422222,0.015419,-0.062836,0.008093,-0.997872,-3.517333,1.719273,2.384498
7713,21.425000,0.017688,-0.063018,0.008137,-0.997823,-3.517452,1.719026,2.384825
7714,21.427778,0.017585,-0.062904,0.004676,-0.997854,-3.517550,1.719047,2.385231
7715,21.430556,0.014733,-0.062867,0.006059,-0.997895,-3.517490,1.719120,2.385609
7716,21.433333,0.014766,-0.062912,0.006217,-0.997890,-3.517501,1.719004,2.385850
7717,21.436111,0.015994,-0.063245,0.004467,-0.997860,-3.517380,1.719435,2.386305
7718,21.438889,0.015557,-0.063288,0.004529,-0.997864,-3.517398,1.719340,2.386561
7719,21.441667,0.015327,-0.063238,0.004492,-0.997871,-3.517419,1.719406,2.386819
7720,21.444444,0.014902,-0.062932,0.005155,-0.997893,-3.517380,1.719286,2.387122
7721,21.447222,0.014307,-0.063111,0.002150,-0.997902,-3.517351,1.719039,2.387224
7722,21.450000,0.014575,-0.063046,0.000757,-0.997904,-3.517397,1.719023,2.387501
7723,21.452778,0.014730,-0.061699,0.002676,-0.997983,-3.517401,1.718887,2.388049
7724,21.455556,0.016697,-0.061160,0.002468,-0.997985,-3.517513,1.719046,2.388484
7725,21.458333,0.017366,-0.061323,0.003294,-0.997961,-3.517537,1.719123,2.388864
7726,21.461111,0.016784,-0.062083,0.005265,-0.997916,-3.517513,1.719437,2.389261
7727,21.463889,0.015362,-0.061230,0.000667,-0.998005,-3.517631,1.719744,2.389801
7728,21.466667,0.015637,-0.061257,0.001023,-0.997999,-3.517646,1.719752,2.390052
7729,21.469444,0.017740,-0.062198,0.004728,-0.997895,-3.517437,1.719383,2.390147
7730,21.472222,0.008869,-0.062533,0.007454,-0.997976,-3.517508,1.719213,2.390599
7731,21.475000,0.017383,-0.062301,0.003885,-0.997899,-3.517551,1.718616,2.390539
7732,21.477778,0.019917,-0.062418,0.003604,-0.997845,-3.517595,1.718158,2.390899
7733,21.480556,0.017581,-0.062555,0.003849,-0.997879,-3.517633,1.718401,2.391298
7734,21.483333,0.021016,-0.062235,0.002072,-0.997838,-3.517542,1.718344,2.391462
7735,21.486111,0.025895,-0.063590,0.000434,-0.997640,-3.517423,1.718831,2.391324
7736,21.488889,0.026118,-0.063635,0.000110,-0.997631,-3.517427,1.718763,2.391571
7737,21.491667,0.026936,-0.063820,0.001028,-0.997597,-3.517557,1.719151,2.392130
7738,21.494444,0.028166,-0.062012,0.002605,-0.997675,-3.517714,1.719129,2.392704
7739,21.497222,0.018676,-0.061224,0.006910,-0.997926,-3.517853,1.718118,2.393274
7740,21.500000,0.017870,-0.061276,0.004631,-0.997950,-3.517913,1.717884,2.393571
7741,21.502778,0.017735,-0.061431,0.004556,-0.997943,-3.517983,1.717953,2.394010
7742,21.505556,0.017085,-0.061598,0.004905,-0.997943,-3.517981,1.717934,2.394263
7743,21.508333,0.017770,-0.061471,0.004250,-0.997942,-3.518044,1.717957,2.394578
7744,21.511111,0.023503,-0.061683,0.004663,-0.997808,-3.518177,1.718219,2.394857
7745,21.513889,0.022020,-0.061142,0.001924,-0.997884,-3.518059,1.718336,2.395266
7746,21.516667,0.021763,-0.060831,0.002090,-0.997909,-3.518100,1.718225,2.395423
7747,21.519444,0.016617,-0.061077,0.004618,-0.997984,-3.518159,1.717746,2.395584
7748,21.522222,0.017605,-0.060668,0.002019,-0.998001,-3.518094,1.717363,2.395803
7749,21.525000,0.019612,-0.060204,0.001750,-0.997992,-3.518059,1.717077,2.396029
7750,21.527778,0.018597,-0.062669,0.009115,-0.997819,-3.518330,1.717379,2.396807
7751,21.530556,0.016392,-0.061034,0.003678,-0.997994,-3.518375,1.717839,2.397457
7752,21.533333,0.016564,-0.060967,0.003133,-0.997997,-3.518473,1.717793,2.397768
7753,21.536111,0.017667,-0.060138,0.001087,-0.998033,-3.518513,1.717466,2.397870
7754,21.538889,0.017483,-0.060177,-0.001107,-0.998034,-3.518575,1.717826,2.398414
7755,21.541667,0.016468,-0.060264,-0.000363,-0.998047,-3.518632,1.717876,2.398728
7756,21.544444,0.015838,-0.060220,0.000281,-0.998059,-3.518749,1.717643,2.399039
7757,21.547222,0.017110,-0.059893,0.001397,-0.998057,-3.518852,1.717839,2.399336
7758,21.550000,0.015488,-0.059764,-0.001327,-0.998092,-3.518908,1.717443,2.399545
7759,21.552778,0.020006,-0.059708,-0.005658,-0.997999,-3.519006,1.717883,2.399890
7760,21.555556,0.020586,-0.059812,-0.002770,-0.997994,-3.518729,1.717628,2.399955
7761,21.558333,0.020867,-0.059657,-0.002974,-0.997996,-3.518842,1.717593,2.400254
7762,21.561111,0.020872,-0.059614,-0.002763,-0.997999,-3.518867,1.717396,2.400470
7763,21.563889,0.021322,-0.059568,-0.002971,-0.997992,-3.518925,1.717395,2.400741
7764,21.566667,0.022209,-0.059481,-0.005892,-0.997965,-3.518838,1.717132,2.400900
7765,21.569444,0.016726,-0.057859,-0.004942,-0.998172,-3.519185,1.716526,2.401560
7766,21.572222,0.015713,-0.058180,-0.005022,-0.998170,-3.519311,1.716749,2.401886
7767,21.575000,0.016224,-0.059974,-0.002669,-0.998065,-3.519070,1.716451,2.401655
7768,21.577778,0.017404,-0.061324,0.003070,-0.997961,-3.519663,1.717237,2.402915
7769,21.580556,0.015549,-0.062173,0.004838,-0.997933,-3.519917,1.717485,2.403271
7770,21.583333,0.015564,-0.062766,-0.000285,-0.997907,-3.519560,1.717019,2.402890
7771,21.586111,0.016950,-0.061592,0.001561,-0.997956,-3.519983,1.717401,2.403762
7772,21.588889,0.017550,-0.061719,-0.000744,-0.997939,-3.520029,1.717178,2.404033
7773,21.591667,0.018163,-0.061341,-0.001256,-0.997951,-3.520114,1.717245,2.404456
7774,21.594444,0.017729,-0.061137,-0.003182,-0.997967,-3.520063,1.717308,2.404575
7775,21.597222,0.019587,-0.062604,0.006759,-0.997823,-3.520279,1.715894,2.404835
7776,21.600000,0.019466,-0.061978,0.002966,-0.997883,-3.520312,1.716635,2.405281
7777,21.602778,0.017370,-0.060968,-0.007914,-0.997957,-3.520730,1.717434,2.405590
7778,21.605556,0.014105,-0.061406,-0.006564,-0.997992,-3.520772,1.717772,2.406085
7779,21.608333,0.017745,-0.060396,0.003443,-0.998011,-3.520757,1.716823,2.406318
7780,21.611111,0.015903,-0.059421,-0.000862,-0.998106,-3.520823,1.717270,2.406830
7781,21.613889,0.018845,-0.059454,-0.004654,-0.998042,-3.520940,1.716887,2.407116
7782,21.616667,0.018896,-0.059373,-0.005315,-0.998043,-3.520964,1.716736,2.407437
7783,21.619444,0.019294,-0.059478,-0.005003,-0.998031,-3.521039,1.716774,2.407716
7784,21.622222,0.021393,-0.060137,0.001431,-0.997960,-3.521054,1.715952,2.407758
7785,21.625000,0.023497,-0.061103,0.002789,-0.997851,-3.520932,1.716165,2.408195
7786,21.627778,0.021114,-0.061479,0.003025,-0.997881,-3.521104,1.716348,2.408789
7787,21.630556,0.025089,-0.061036,0.001898,-0.997818,-3.521315,1.716109,2.409048
7788,21.633333,0.023276,-0.060888,0.003050,-0.997869,-3.521414,1.715782,2.409070
7789,21.636111,0.020684,-0.060682,0.004808,-0.997931,-3.521551,1.715415,2.409264
7790,21.638889,0.020704,-0.060428,0.004418,-0.997948,-3.521626,1.715460,2.409502
7791,21.641667,0.020489,-0.060155,0.004518,-0.997969,-3.521779,1.715470,2.409803
7792,21.644444,0.018665,-0.061774,0.010397,-0.997862,-3.521923,1.715831,2.410617
7793,21.647222,0.017943,-0.061849,0.010728,-0.997867,-3.521994,1.715754,2.410867
7794,21.650000,0.019931,-0.061257,0.009795,-0.997875,-3.522125,1.715904,2.411224
7795,21.652778,0.019527,-0.060981,0.007576,-0.997919,-3.522213,1.715644,2.411560
7796,21.655556,0.018572,-0.061600,0.009115,-0.997887,-3.522354,1.716039,2.412228
7797,21.658333,0.024820,-0.063206,-0.004035,-0.997684,-3.522121,1.716717,2.411784
7798,21.661111,0.024259,-0.063539,-0.002694,-0.997681,-3.522222,1.716842,2.412157
7799,21.663889,0.024055,-0.063557,-0.002736,-0.997685,-3.522315,1.716860,2.412424
7800,21.666667,0.019686,-0.059551,-0.006537,-0.998010,-3.522637,1.716767,2.413362
7801,21.669444,0.023301,-0.058943,-0.008789,-0.997951,-3.522669,1.717001,2.413623
7802,21.672222,0.022902,-0.058511,-0.010377,-0.997970,-3.522638,1.716517,2.413859
7803,21.675000,0.026927,-0.059168,0.004589,-0.997874,-3.522770,1.715034,2.413967
7804,21.677778,0.027858,-0.059308,0.003835,-0.997844,-3.522886,1.714930,2.414258
7805,21.680556,0.026527,-0.060042,0.004167,-0.997835,-3.523109,1.715493,2.415040
7806,21.683333,0.026122,-0.059006,-0.001067,-0.997915,-3.523183,1.715896,2.415487
7807,21.686111,0.026558,-0.060015,0.004554,-0.997834,-3.523277,1.715478,2.415561
7808,21.688889,0.026283,-0.060963,0.001567,-0.997793,-3.523238,1.715738,2.415553
7809,21.691667,0.025967,-0.060946,0.000646,-0.997803,-3.523338,1.715701,2.415810
7810,21.694444,0.027084,-0.060116,0.011647,-0.997756,-3.523721,1.715145,2.416401
7811,21.697222,0.022306,-0.061761,0.019305,-0.997655,-3.523804,1.714932,2.416895
7812,21.700000,0.022489,-0.061853,0.019996,-0.997631,-3.523911,1.714756,2.417114
7813,21.702778,0.023274,-0.061326,0.018271,-0.997679,-3.523962,1.714838,2.417339
7814,21.705556,0.023651,-0.059625,0.001540,-0.997939,-3.523930,1.716138,2.417904
7815,21.708333,0.023597,-0.058606,-0.004367,-0.997993,-3.524097,1.715633,2.418111
7816,21.711111,0.030449,-0.061291,0.006812,-0.997632,-3.523941,1.714659,2.417516
7817,21.713889,0.026372,-0.060576,0.011477,-0.997749,-3.524358,1.714612,2.418584
7818,21.716667,0.026851,-0.060365,0.010938,-0.997755,-3.524441,1.714688,2.418901
7819,21.719444,0.027798,-0.058742,0.007127,-0.997861,-3.524443,1.714801,2.419335
7820,21.722222,0.027524,-0.059025,0.000641,-0.997877,-3.524642,1.715114,2.419555
7821,21.725000,0.026871,-0.059681,-0.000988,-0.997855,-3.524855,1.715261,2.419708
7822,21.727778,0.033353,-0.060360,-0.002508,-0.997616,-3.524728,1.715039,2.419477
7823,21.730556,0.031740,-0.061234,-0.004218,-0.997610,-3.525086,1.715251,2.419665
7824,21.733333,0.031419,-0.061320,-0.003939,-0.997616,-3.525170,1.715273,2.419964
7825,21.736111,0.031458,-0.060893,-0.001271,-0.997648,-3.525187,1.715117,2.420412
7826,21.738889,0.033299,-0.061290,0.010494,-0.997509,-3.525320,1.714115,2.420624
7827,21.741667,0.022031,-0.059474,0.002778,-0.997983,-3.525616,1.714534,2.421366
7828,21.744444,0.023310,-0.059690,0.013316,-0.997856,-3.525815,1.713523,2.421662
7829,21.747222,0.027278,-0.059550,0.012777,-0.997771,-3.525895,1.714039,2.422267
7830,21.750000,0.029252,-0.059137,0.011453,-0.997756,-3.526017,1.714233,2.422527
7831,21.752778,0.027419,-0.057498,-0.002088,-0.997967,-3.526082,1.715389,2.423093
7832,21.755556,0.027310,-0.057692,-0.001265,-0.997960,-3.526192,1.715531,2.423405
7833,21.758333,0.028942,-0.058994,0.009938,-0.997789,-3.526388,1.714545,2.423685
7834,21.761111,0.029280,-0.059255,0.010387,-0.997759,-3.526571,1.714485,2.423811
7835,21.763889,0.028016,-0.059655,0.010683,-0.997769,-3.526773,1.714573,2.424083
7836,21.766667,0.027788,-0.058517,0.005093,-0.997887,-3.526972,1.715119,2.424590
7837,21.769444,0.025724,-0.058699,-0.000045,-0.997944,-3.527094,1.714932,2.424625
7838,21.772222,0.025874,-0.058489,0.000018,-0.997953,-3.527161,1.714878,2.424868
7839,21.775000,0.028098,-0.057978,0.000811,-0.997922,-3.527221,1.714531,2.425106
7840,21.777778,0.029130,-0.058028,0.001749,-0.997888,-3.527444,1.714641,2.425568
7841,21.780556,0.030141,-0.057759,-0.000054,-0.997876,-3.527480,1.714507,2.425801
7842,21.783333,0.028034,-0.058632,0.001509,-0.997885,-3.527739,1.714610,2.426295
7843,21.786111,0.027482,-0.058272,0.000107,-0.997922,-3.527789,1.714349,2.426372
7844,21.788889,0.027650,-0.058952,0.001818,-0.997876,-3.527960,1.714423,2.426757
7845,21.791667,0.030943,-0.063770,0.005172,-0.997471,-3.527778,1.715050,2.427031
7846,21.794444,0.030716,-0.062773,0.004196,-0.997546,-3.528153,1.714709,2.427107
7847,21.797222,0.030129,-0.062985,0.004476,-0.997550,-3.528113,1.714609,2.427218
7848,21.800000,0.032469,-0.062088,0.016010,-0.997414,-3.528339,1.713732,2.427672
7849,21.802778,0.034175,-0.060124,0.003370,-0.997600,-3.528512,1.714205,2.427717
7850,21.805556,0.033009,-0.061774,0.005229,-0.997531,-3.528597,1.714505,2.427807
7851,21.808333,0.032958,-0.060461,0.006158,-0.997607,-3.528716,1.714437,2.428300
7852,21.811111,0.033628,-0.060432,0.006296,-0.997586,-3.528823,1.714407,2.428517
7853,21.813889,0.027886,-0.060051,0.008602,-0.997769,-3.529174,1.713888,2.428925
7854,21.816667,0.029734,-0.058878,0.006520,-0.997801,-3.529341,1.713581,2.429303
7855,21.819444,0.029132,-0.058961,0.007150,-0.997810,-3.529439,1.713561,2.429505
7856,21.822222,0.030204,-0.059084,0.007131,-0.997771,-3.529540,1.713571,2.429770
7857,21.825000,0.038069,-0.060216,0.002751,-0.997455,-3.529504,1.714317,2.429548
7858,21.827778,0.030765,-0.059100,0.016308,-0.997645,-3.529753,1.713105,2.430230
7859,21.830556,0.035042,-0.058308,0.013202,-0.997596,-3.529763,1.712946,2.430653
7860,21.833333,0.034529,-0.057959,0.008929,-0.997682,-3.529769,1.713238,2.430833
7861,21.836111,0.034689,-0.058383,0.008391,-0.997656,-3.529847,1.713348,2.430983
7862,21.838889,0.032440,-0.059731,0.012321,-0.997611,-3.530046,1.713663,2.431716
7863,21.841667,0.033458,-0.059952,0.012010,-0.997568,-3.530196,1.713660,2.431964
7864,21.844444,0.032209,-0.059233,0.008427,-0.997689,-3.530389,1.713260,2.431892
7865,21.847222,0.032655,-0.058248,0.015160,-0.997653,-3.530769,1.712634,2.432383
7866,21.850000,0.032779,-0.058458,0.016259,-0.997619,-3.530830,1.712614,2.432627
7867,21.852778,0.032944,-0.058861,0.016011,-0.997594,-3.530861,1.712587,2.432794
7868,21.855556,0.034169,-0.059224,0.017264,-0.997510,-3.531006,1.712606,2.433097
7869,21.858333,0.032712,-0.057189,0.009595,-0.997781,-3.531218,1.713253,2.433596
7870,21.861111,0.033788,-0.058724,0.018893,-0.997523,-3.531378,1.712564,2.433631
7871,21.863889,0.033228,-0.058425,0.018380,-0.997569,-3.531526,1.712359,2.433757
7872,21.866667,0.032322,-0.056828,0.009557,-0.997815,-3.531643,1.713091,2.434275
7873,21.869444,0.032377,-0.056936,0.010567,-0.997797,-3.531762,1.713064,2.434436
7874,21.872222,0.032982,-0.057764,0.010546,-0.997730,-3.531968,1.712880,2.434555
7875,21.875000,0.033691,-0.057936,0.015554,-0.997630,-3.532054,1.712608,2.434659
7876,21.877778,0.034213,-0.058044,0.014686,-0.997620,-3.532118,1.712378,2.434802
7877,21.880556,0.031903,-0.057740,0.015623,-0.997699,-3.532313,1.712781,2.435303
7878,21.883333,0.033767,-0.058740,0.019120,-0.997519,-3.532447,1.712641,2.435531
7879,21.886111,0.034488,-0.058471,0.017243,-0.997544,-3.532584,1.712468,2.435487
7880,21.888889,0.035445,-0.056633,0.017706,-0.997609,-3.532670,1.712102,2.435742
7881,21.891667,0.036957,-0.056616,0.016817,-0.997570,-3.532761,1.711926,2.435878
7882,21.894444,0.036930,-0.056515,0.017406,-0.997567,-3.532867,1.711880,2.436059
7883,21.897222,0.035900,-0.057119,0.016422,-0.997587,-3.533183,1.711848,2.436414
7884,21.900000,0.038183,-0.056886,0.015069,-0.997537,-3.533345,1.711501,2.436447
7885,21.902778,0.036680,-0.057860,0.018639,-0.997477,-3.533457,1.711679,2.436953
7886,21.905556,0.037084,-0.058324,0.014383,-0.997505,-3.533722,1.712396,2.437154
7887,21.908333,0.034405,-0.057771,0.010080,-0.997686,-3.533869,1.711747,2.437228
7888,21.911111,0.037596,-0.060620,0.011866,-0.997382,-3.533487,1.712238,2.437117
7889,21.913889,0.038645,-0.060462,0.009941,-0.997373,-3.533466,1.711957,2.437256
7890,21.916667,0.038909,-0.060529,0.009983,-0.997358,-3.533586,1.711973,2.437426
7891,21.919444,0.039275,-0.060826,0.011065,-0.997314,-3.533660,1.712032,2.437648
7892,21.922222,0.039491,-0.060851,0.010778,-0.997307,-3.533733,1.711952,2.437805
7893,21.925000,0.039580,-0.061457,0.013663,-0.997231,-3.533683,1.711705,2.437810
7894,21.927778,0.039204,-0.060857,0.011371,-0.997312,-3.533923,1.711936,2.438176
7895,21.930556,0.039330,-0.061486,0.014881,-0.997222,-3.533814,1.711638,2.438123
7896,21.933333,0.040023,-0.060376,0.016681,-0.997234,-3.533943,1.711505,2.438564
7897,21.936111,0.040463,-0.060512,0.016234,-0.997215,-3.534085,1.711403,2.438732
7898,21.938889,0.035644,-0.059244,0.029134,-0.997182,-3.534803,1.710408,2.439336
7899,21.941667,0.040476,-0.060393,0.023025,-0.997088,-3.534505,1.711135,2.439242
7900,21.944444,0.040554,-0.060262,0.023672,-0.997077,-3.534586,1.711088,2.439351
7901,21.947222,0.031961,-0.059890,0.032975,-0.997148,-3.535000,1.711270,2.440403
7902,21.950000,0.034451,-0.059558,0.032722,-0.997093,-3.535081,1.711533,2.440708
7903,21.952778,0.034006,-0.059205,0.033499,-0.997104,-3.535263,1.711356,2.440851
7904,21.955556,0.034324,-0.060101,0.027643,-0.997219,-3.535088,1.711838,2.440752
7905,21.958333,0.034305,-0.060067,0.028254,-0.997205,-3.535133,1.711852,2.440887
7906,21.961111,0.035081,-0.059237,0.033390,-0.997068,-3.535328,1.711388,2.441285
7907,21.963889,0.035448,-0.059266,0.033948,-0.997035,-3.535468,1.711296,2.441438
7908,21.966667,0.036291,-0.059227,0.035032,-0.996969,-3.535641,1.711079,2.441590
7909,21.969444,0.036143,-0.059115,0.035006,-0.996982,-3.535709,1.711069,2.441745
7910,21.972222,0.039970,-0.056634,0.027140,-0.997225,-3.535808,1.710147,2.441238
7911,21.975000,0.039862,-0.057454,0.031527,-0.997054,-3.535923,1.709820,2.441310
7912,21.977778,0.036431,-0.059945,0.040252,-0.996724,-3.536022,1.710567,2.442044
7913,21.980556,0.039084,-0.058648,0.034963,-0.996900,-3.536105,1.709950,2.441842
7914,21.983333,0.038260,-0.058485,0.034473,-0.996959,-3.536166,1.709823,2.441925
7915,21.986111,0.038243,-0.058407,0.034369,-0.996968,-3.536242,1.709804,2.442043
7916,21.988889,0.036300,-0.056633,0.018909,-0.997556,-3.536137,1.711042,2.442453
7917,21.991667,0.036690,-0.056605,0.018506,-0.997551,-3.536171,1.710998,2.442561
7918,21.994444,0.036506,-0.056676,0.018776,-0.997548,-3.536194,1.710952,2.442673
7919,21.997222,0.037957,-0.056249,0.017758,-0.997537,-3.536324,1.710604,2.442755
7920,22.000000,0.038046,-0.057266,0.020976,-0.997413,-3.536490,1.710867,2.442980
7921,22.002778,0.039601,-0.057185,0.023716,-0.997296,-3.536717,1.710399,2.443281
7922,22.005556,0.038674,-0.058055,0.021645,-0.997329,-3.536669,1.710599,2.443274
7923,22.008333,0.038612,-0.058108,0.022093,-0.997319,-3.536689,1.710544,2.443379
7924,22.011111,0.040350,-0.057201,0.022005,-0.997304,-3.536794,1.709992,2.443668
7925,22.013889,0.041554,-0.058155,0.028553,-0.997034,-3.536800,1.709335,2.443542
7926,22.016667,0.038903,-0.058457,0.018467,-0.997361,-3.536922,1.709633,2.443722
7927,22.019444,0.038599,-0.058472,0.018913,-0.997363,-3.536952,1.709601,2.443822
7928,22.022222,0.038549,-0.058464,0.018567,-0.997372,-3.536980,1.709494,2.443884
7929,22.025000,0.040749,-0.058059,0.030925,-0.997002,-3.537093,1.708488,2.444089
7930,22.027778,0.040579,-0.058632,0.031562,-0.996955,-3.537081,1.708292,2.444116
7931,22.030556,0.040192,-0.058561,0.031726,-0.996970,-3.537127,1.708314,2.444242
7932,22.033333,0.041344,-0.057643,0.029526,-0.997044,-3.537187,1.707900,2.444078
7933,22.036111,0.041453,-0.057177,0.028904,-0.997084,-3.537294,1.707988,2.444215
7934,22.038889,0.041208,-0.057499,0.030115,-0.997040,-3.537242,1.707821,2.444233
